Year;ID_Unit;ID_UnitType;RegistrationNumber;UnitName;Location;RegularMembersTo6;RegularMembersTo15;RegularMembersTo18;RegularMembersTo26;RegularMembersFrom26;RegularMembers;MembersTo6;MembersTo15;MembersTo18;MembersTo26;MembersFrom26;Members
2019;26390;oddil;523.07.005;5. smeèka;Èervenı Kostelec;0;30;0;3;15;48;0;30;0;3;15;48
2019;26545;oddil;523.07.006;Pavouci;Èervenı Kostelec;0;0;0;0;7;7;0;0;0;0;7;7
2019;26391;oddil;523.07.234;klub OS;Èervenı Kostelec;0;0;0;0;30;30;0;0;0;0;30;30
2019;26394;oddil;523.09.001-2;1. smeèka vlèat;Èeská Skalice;1;20;0;1;2;24;1;20;0;1;2;24
2019;26396;oddil;523.09.001-4;1. oddíl junákù;Èeská Skalice;0;16;3;10;1;30;0;16;3;10;1;30
2019;26397;oddil;523.09.001-5;1. oddíl skautek;Èeská Skalice;0;19;1;2;1;23;0;19;1;2;1;23
2019;26398;oddil;523.09.109;klub os;Èeská Skalice;0;0;0;3;16;19;0;0;0;3;16;19
2019;26400;oddil;523.10.001;Albatros;Nové Mìsto nad Metují;0;17;5;12;4;38;0;17;5;12;4;38
2019;26401;oddil;523.10.002;Vydry;Nové Mìsto nad Metují;0;31;10;9;8;58;0;31;10;10;10;61
2019;26402;oddil;523.10.003;Havrani;Nové Mìsto nad Metují;0;12;3;6;5;26;0;12;3;6;5;26
2019;26403;oddil;523.10.004;4. oddíl Fata morgana;Nové Mìsto nad Metují;0;42;9;14;8;73;0;42;9;14;8;73
2019;26405;oddil;523.10.006;6. oddíl Šonov;Provodov-Šonov;8;35;1;1;5;50;8;35;1;1;5;50
2019;26407;oddil;523.10.231;klub KD;Nové Mìsto nad Metují;0;0;0;1;10;11;0;0;0;1;19;20
2019;26409;oddil;523.11.001;1. chlapeckı oddíl;Jaromìø;0;12;2;2;0;16;0;12;2;2;0;16
2019;26410;oddil;523.11.002;2. dívèí oddíl;Jaromìø;0;16;2;0;2;20;0;16;2;0;2;20
2019;26411;oddil;523.11.004;R+R Netopır;Jaromìø;0;0;5;5;0;10;0;0;5;5;0;10
2019;26412;oddil;523.11.005;4. smeèka vlèat SHAWNEE;Jaromìø;1;16;2;2;3;24;1;16;2;2;3;24
2019;26414;oddil;523.11.235;oldskauti;Jaromìø;0;0;0;0;15;15;0;0;0;0;15;15
2019;26417;oddil;524.01.001;1. oddíl;Rychnov nad Knìnou;1;18;8;6;3;36;1;18;8;6;3;36
2019;26420;oddil;524.01.004;4. oddíl;Rychnov nad Knìnou;1;25;1;6;3;36;1;25;1;6;3;36
2019;26418;oddil;524.01.006;6. oddíl;Rychnov nad Knìnou;0;11;7;4;1;23;0;11;7;4;1;23
2019;26419;oddil;524.01.008;8. oddíl;Rychnov nad Knìnou;0;18;6;3;5;32;0;18;6;3;5;32
2019;26423;oddil;524.03.001-2;1.roj svìtlušek Cácorky;Kostelec nad Orlicí;1;18;0;0;3;22;1;18;0;0;3;22
2019;26424;oddil;524.03.001-3;1. Smeèka vlèat dr. Rudolfa Pivce;Kostelec nad Orlicí;1;32;0;1;4;38;1;32;0;1;4;38
2019;26425;oddil;524.03.001-4;Oldskauti;Kostelec nad Orlicí;0;0;0;0;9;9;0;0;0;0;9;9
2019;26427;oddil;524.03.001-6;1. dívèí oddíl;Kostelec nad Orlicí;0;13;1;0;1;15;0;13;1;0;1;15
2019;26428;oddil;524.03.002;roversky kmen;Kostelec nad Orlicí;0;0;2;11;4;17;0;0;2;12;4;18
2019;26430;oddil;524.06.001-1;1. oddíl svìtlušek a vlèat;Opoèno;1;33;0;6;5;45;1;33;0;6;5;45
2019;26433;oddil;524.06.001-4;1. oddíl skautù a skautek;Opoèno;0;26;1;5;8;40;0;26;1;5;8;40
2019;26437;oddil;524.07.003;1. oddíl skautek Sluneènice;Dobruška;0;23;0;2;1;26;0;23;0;2;1;26
2019;26438;oddil;524.07.004;1. oddíl skautù Mohykáni;Dobruška;0;16;2;1;1;20;0;16;2;1;1;20
2019;26440;oddil;524.07.006;RaR;Dobruška;0;0;19;18;1;38;0;0;19;18;1;38
2019;26442;oddil;524.07.008;Meïátka;Dobruška;14;20;0;1;1;36;14;20;0;1;1;36
2019;29174;oddil;524.07.010;Svìtlušky;Dobruška;0;21;0;2;0;23;0;21;0;2;0;23
2019;29175;oddil;524.07.011;Vlèata;Dobruška;0;36;0;1;1;38;0;36;0;1;1;38
2019;26446;oddil;524.09.001;1. oddíl;Vamberk;5;10;0;0;2;17;5;10;0;0;2;17
2019;26447;oddil;524.09.002;2. oddíl;Vamberk;0;13;0;0;1;14;0;13;0;0;1;14
2019;26448;oddil;524.09.003;3. oddíl;Vamberk;0;2;3;1;3;9;0;2;3;1;3;9
2019;26449;oddil;524.09.004;4. oddíl;Vamberk;0;0;0;0;12;12;0;0;0;0;12;12
2019;28546;oddil;524.09.005;oddíl Skuhrov nad Bìlou;Skuhrov nad Bìlou;1;19;0;1;2;23;1;19;0;1;2;23
2019;26456;oddil;525.01.001;Absarok;Trutnov;0;24;5;0;3;32;0;24;5;0;4;33
2019;26458;oddil;525.01.002;Bouølivák;Trutnov;0;0;0;0;5;5;0;0;0;0;6;6
2019;26460;oddil;525.01.003;Delaware;Trutnov;0;11;6;3;1;21;0;11;6;3;2;22
2019;26462;oddil;525.01.005;Kmen dospìlıch;Trutnov;0;0;0;3;12;15;0;0;0;3;12;15
2019;29354;oddil;525.01.006;Motáci;Trutnov;0;0;0;0;1;1;0;0;4;4;3;11
2019;28914;oddil;525.01.007;Rodinnı skauting;okres Trutnov;0;1;0;0;3;4;0;4;0;0;9;13
2019;27294;oddil;525.01.013;Mahigani;Trutnov;3;34;2;1;5;45;3;34;2;1;5;45
2019;26465;oddil;525.02.001-2;1. smeèka vlèat;Dvùr Králové nad Labem;0;13;1;0;2;16;0;13;1;0;2;16
2019;28176;oddil;525.02.002;2. oddíl vodákù Mostek;Mostek;0;25;1;0;2;28;0;25;1;0;2;28
2019;26467;oddil;525.02.003;3. oddíl skautù;Dvùr Králové nad Labem;1;14;4;2;3;24;1;14;4;2;3;24
2019;26468;oddil;525.02.004;4. oddíl skautek;Dvùr Králové nad Labem;0;17;4;5;2;28;0;17;4;5;2;28
2019;26469;oddil;525.02.005;5. oddíl vodákù;Dvùr Králové nad Labem;0;11;1;3;3;18;0;11;1;3;3;18
2019;26471;oddil;525.02.007;Klub oldskautù;Dvùr Králové nad Labem;0;0;0;0;21;21;0;0;0;0;21;21
2019;29262;oddil;525.02.010;7. oddíl;Plk. Švece 1278, Dvùr Králové nad Labem;9;15;1;0;2;27;9;15;1;0;2;27
2019;29306;oddil;525.02.011;8. oddíl;Dvùr Králové nad Labem;0;15;1;0;3;19;0;15;1;0;3;19
2019;26474;oddil;525.03.001;1. oddíl;Rtynì v Podkrkonoší;0;47;10;4;4;65;0;47;10;4;4;65
2019;26476;oddil;525.03.003;"3. oddíl ""Medvìdi"" Havlovice";Havlovice;0;29;4;4;1;38;0;29;4;4;1;38
2019;26477;oddil;525.03.004;Oldskauti;Rtynì v Podkrkonoší;0;0;0;2;10;12;0;0;0;2;10;12
2019;26479;oddil;525.04.001;1. oddíl;Hostinné;0;29;5;3;7;44;0;29;5;3;8;45
2019;26480;oddil;525.04.002;"2. oddíl ""Dvojka""";Hostinné;0;26;4;5;1;36;0;26;4;5;1;36
2019;26481;oddil;525.04.003;3. odd. sv. Vavøince;Vrchlabí;0;40;2;4;6;52;0;40;2;5;7;54
2019;26482;oddil;525.04.004;Kalenka;Dolní Kalná;1;13;6;5;6;31;1;13;6;5;6;31
2019;26484;oddil;525.04.006;6. oddíl;Hostinné;0;0;0;0;12;12;0;0;0;0;12;12
2019;26485;oddil;525.04.007;7. oddíl;Dolní Lánov;3;18;3;2;3;29;3;18;3;2;3;29
2019;28705;oddil;525.04.008;Mraveneèci;Hostinné;2;12;1;0;6;21;2;12;1;0;6;21
2019;28706;oddil;525.04.009;Roverskı kmen Narfell;Hostinné, Vrchlabí;0;1;6;3;2;12;0;1;6;4;2;13
2019;26488;oddil;525.05.002;Permoník;Vrchlabí;0;12;0;1;2;15;0;12;0;1;2;15
2019;28008;oddil;525.05.003;Skorci;;0;25;4;2;4;35;0;25;4;2;4;35
2019;26490;oddil;525.05.005;Poštolky;Vrchlabí;0;13;0;3;0;16;0;13;0;3;0;16
2019;28445;oddil;525.06.001-6;úpiètí Krahujci;Úpice;0;12;0;3;1;16;0;12;0;3;1;16
2019;28446;oddil;525.06.001-7;1. dívèí oddíl;Úpice;0;20;1;1;1;23;0;20;1;1;1;23
2019;29050;oddil;525.06.001-8;1. koedukovanı oddíl;Úpice;0;6;6;1;2;15;0;6;6;1;2;15
2019;26499;oddil;525.07.001-1;1.chlapeckı oddíl;Svoboda nad Úpou;0;17;5;1;4;27;0;17;5;1;4;27
2019;26500;oddil;525.07.001-2;1.dívèí oddíl;Svoboda nad Úpou;0;14;0;1;1;16;0;14;0;1;1;16
2019;26538;oddil;526.01.001;Jednièka ;Hradec Králové;0;35;5;2;5;47;0;35;5;2;5;47
2019;26504;oddil;526.01.003;3. oddíl Poutníci;Hradec Králové;1;17;4;3;8;33;1;17;4;3;8;33
2019;26505;oddil;526.01.004;4.roj;støedisko Karla Šimka;8;25;6;5;5;49;8;25;6;5;5;49
2019;27813;oddil;526.01.007;7. oddíl vodních skautù Štiky;Hradec Králové;0;25;7;3;3;38;0;25;7;3;3;38
2019;28453;oddil;526.01.008;8. klub rodinného skautingu Kapøi;Hradec Králové;0;2;0;0;9;11;0;2;0;0;9;11
2019;26507;oddil;526.01.018-2;18. smeèka vlèat Stopa;Hradec Králové;0;19;5;9;13;46;0;19;5;9;13;46
2019;26508;oddil;526.01.019;19. oddíl Lvíèata;Hradec Králové;0;23;1;0;1;25;0;23;1;0;2;26
2019;29504;oddil;526.01.077;77. oddíl vodních skautù Lososi;Hradec Králové;0;12;0;0;1;13;0;14;0;0;3;17
2019;26514;oddil;526.02.002-4;2.chlapeckı oddíl;Hradec Králové;2;15;1;2;4;24;2;15;1;2;4;24
2019;26516;oddil;526.02.009;9. hudební oddíl;Hradec Králové;0;0;0;2;16;18;0;0;0;2;16;18
2019;26517;oddil;526.02.011;11. oddíl;Hradec Králové;0;16;2;1;3;22;0;16;2;1;3;22
2019;26518;oddil;526.02.013;13. oddíl rangers a rovers;2. støedisko Hradec Králové - Ro;0;0;1;1;6;8;0;0;1;1;6;8
2019;26521;oddil;526.04.001;1. dívèí oddíl;Hradec Králové;1;17;5;0;3;26;1;17;5;0;3;26
2019;29100;oddil;526.04.003-1;3. roj svìtlušek;Hradec Králové - Kukleny;2;14;1;1;4;22;2;14;1;1;4;22
2019;26522;oddil;526.04.003-2;3. oddíl oldskautù st.;Hradec Králové;0;0;0;0;13;13;0;0;0;0;13;13
2019;26523;oddil;526.04.004;4. Oddíl oldskautù ml.;Hradec Králové;0;0;0;0;10;10;0;0;0;0;10;10
2019;27421;oddil;526.04.005;5. Smeèka vlèat;Hradec Králové - Kukleny;2;16;0;1;2;21;2;16;0;1;2;21
2019;26524;oddil;526.04.007;7. Oddíl roverù a rangers;Hradec Králové;0;0;4;4;8;16;0;0;4;4;8;16
2019;26525;oddil;526.04.010;10. Oddíl skautù;Hradec Králové;0;8;4;1;3;16;0;8;4;1;3;16
2019;26528;oddil;526.05.017;Sluníèka Lochenice;Lochenice;0;30;9;11;5;55;0;30;9;11;5;55
2019;26529;oddil;526.05.020;20. oddíl;Novı Hradec Králové;0;37;6;16;6;65;0;37;6;16;6;65
2019;26530;oddil;526.05.033;Termiti;Hradec Králové;1;20;3;2;6;32;1;20;3;2;6;32
2019;26532;oddil;526.06.004;Stopa;Hradec Králové;3;16;2;2;8;31;3;16;2;2;8;31
2019;26533;oddil;526.06.006;OS;Hradec Králové;0;0;0;0;12;12;0;0;0;0;12;12
2019;26534;oddil;526.06.024;Ètyøiadvacítka;Hradec Králové;3;20;5;3;9;40;3;20;5;3;9;40
2019;28213;oddil;526.07.005;Dvanáctka;Hradec Králové;0;21;1;0;6;28;0;21;1;0;6;28
2019;26539;oddil;526.07.006;Šestka;Hradec Králové;7;15;2;2;4;30;7;15;2;2;4;30
2019;26540;oddil;526.07.007;Netopıøi (dospìlí);Hradec Králové;0;0;0;0;15;15;0;0;0;0;15;15
2019;25902;oddil;531.01.001;1. chlapeckı oddíl;Chrudim;0;26;0;0;2;28;0;26;0;0;2;28
2019;25903;oddil;531.01.002;Oddíl Støíbrné øeky;Chrudim;0;18;4;3;2;27;0;18;4;3;2;27
2019;27901;oddil;531.01.004;Oddíl benjamínkù;Chrudim;1;17;0;1;3;22;1;17;0;1;3;22
2019;25927;oddil;531.02.001;Dúnadan;Slatiòany;0;26;2;7;3;38;0;26;2;7;3;38
2019;25931;oddil;531.02.002;Sojky;Slatiòany;0;16;4;7;6;33;0;16;4;7;6;33
2019;25933;oddil;531.02.003;Mladší skauti a vlèata;Slatiòany;0;20;0;1;3;24;0;20;0;1;3;24
2019;25948;oddil;531.02.004;Pavuèina;Slatiòany;0;46;8;4;2;60;0;46;8;4;3;61
2019;25952;oddil;531.02.005;Vlèata;Slatiòany;0;18;1;5;1;25;0;18;1;5;1;25
2019;25964;oddil;531.02.006;PENTAGRAMUS;Slatiòany;0;0;2;8;5;15;0;0;2;8;5;15
2019;25967;oddil;531.02.007;RaR;Slatiòany;0;0;0;10;7;17;0;0;0;10;7;17
2019;27641;oddil;531.02.008;Makom;Slatiòany;0;2;0;0;18;20;0;2;0;0;19;21
2019;28167;oddil;531.02.009;PENTAGERONT;;0;0;0;1;11;12;0;0;0;1;11;12
2019;25989;oddil;531.02.181;Vontové;Slatiòany;0;0;0;0;17;17;0;0;0;0;17;17
2019;26018;oddil;531.03.001;1. roj svìtlušek;Hlinsko;1;14;0;3;1;19;1;14;0;3;1;19
2019;26020;oddil;531.03.002;2. smeèka vlèat;Hlinsko;0;24;3;2;2;31;0;25;3;2;2;32
2019;26022;oddil;531.03.003;3. oddíl skautek WOOKIHI;Hlinsko;0;11;3;7;4;25;0;11;3;7;4;25
2019;26764;oddil;531.03.005;5. oddíl oldskautù;Hlinsko;0;0;0;4;32;36;0;0;0;4;32;36
2019;26768;oddil;531.04.001;1. oddíl;Skuteè;0;29;4;1;1;35;0;29;4;1;1;35
2019;26769;oddil;531.04.002-1;2. oddíl;Skuteè;2;42;9;0;1;54;2;42;9;0;1;54
2019;26770;oddil;531.04.002-2;2. oddíl;Skuteè;0;14;2;0;2;18;0;14;2;0;2;18
2019;27231;oddil;531.04.003;Skrat;Skuteè, Raná;0;0;11;32;1;44;0;0;11;32;1;44
2019;26771;oddil;531.04.182;182. oddíl;Skuteè;0;0;0;0;29;29;0;0;0;0;29;29
2019;26772;oddil;531.04.183;183. oddíl;Skuteè;0;0;0;0;16;16;0;0;0;0;16;16
2019;26779;oddil;531.06.002;Noc a Den;Chrast;0;14;3;4;2;23;0;14;3;4;2;23
2019;26781;oddil;531.06.004;Vlèí stopa;Chrast;0;14;0;9;1;24;0;14;0;9;1;24
2019;26783;oddil;531.06.007;Oldskauti;Chrast;0;0;0;0;26;26;0;0;0;0;26;26
2019;26786;oddil;531.07.001;1. oddíl chlapeckı;Nasavrky;0;11;3;1;3;18;0;11;3;1;3;18
2019;26787;oddil;531.07.002;2. oddíl dívèí;Nasavrky;0;15;3;6;0;24;0;15;3;6;0;24
2019;26788;oddil;531.07.003;3. oddíl;Nasavrky;0;0;0;0;11;11;0;0;0;0;11;11
2019;26793;oddil;531.08.001;1. oddíl;Heømanùv Mìstec;0;17;0;0;2;19;0;17;0;0;2;19
2019;26791;oddil;531.08.002;2. oddíl;Heømanùv Mìstec;0;15;0;0;2;17;0;15;0;0;2;17
2019;26795;oddil;531.08.003;3. oddíl;Heømanùv Mìstec;3;6;0;0;2;11;3;6;0;0;2;11
2019;26797;oddil;531.08.004;4. oddíl;Heømanùv Mìstec;0;0;6;7;0;13;0;0;6;7;0;13
2019;26799;oddil;531.08.246;246. oddíl;Heømanùv Mìstec;0;0;0;0;24;24;0;0;0;0;24;24
2019;26802;oddil;531.10.001;1. oddíl;Proseè;1;27;0;1;1;30;1;27;0;1;1;30
2019;26803;oddil;531.10.002;2. oddíl;Proseè;0;27;4;1;1;33;0;27;4;1;1;33
2019;26804;oddil;531.10.003;3. oddíl Štístka;Jarošov;2;26;4;1;1;34;2;26;4;1;1;34
2019;26805;oddil;531.10.004;OLO-JUMP;Proseè;0;0;8;7;1;16;0;0;8;7;1;16
2019;26806;oddil;531.10.005;5. oddíl;Proseè;0;0;0;1;23;24;0;0;0;1;23;24
2019;26808;oddil;531.11.001;Jitøenky;Lue;0;20;2;1;1;24;0;20;2;3;2;27
2019;26809;oddil;531.11.003;Baobab;Lue;7;13;2;2;2;26;7;13;2;2;3;27
2019;26810;oddil;531.11.004;Èocháci;Lue;0;0;0;9;4;13;0;0;0;10;7;17
2019;28803;oddil;531.11.006;Oldi;Lue;0;0;0;0;15;15;0;0;0;0;16;16
2019;26818;oddil;531.13.006;6. oddíl Trojlístek;Kamenièky;0;20;6;3;4;33;0;20;6;3;4;33
2019;26819;oddil;531.13.007;7. oddíl;Kamenièky;0;10;6;2;3;21;0;10;6;2;3;21
2019;26821;oddil;531.13.009;Klub OS;Kamenièky;0;0;0;0;8;8;0;0;0;0;8;8
2019;26835;oddil;532.03.001;Chlapeckı oddíl;Láznì Bohdaneè;0;15;1;4;2;22;0;15;1;4;2;22
2019;26836;oddil;532.03.003;Modeláøi;Láznì Bohdaneè;0;24;0;1;4;29;0;24;0;1;4;29
2019;26839;oddil;532.03.012;Svìtlušky;Láznì Bohdaneè;0;36;3;1;5;45;0;36;3;1;5;45
2019;26841;oddil;532.03.030;Oldskauti;Láznì Bohdaneè;0;0;0;1;17;18;0;0;0;1;18;19
2019;26843;oddil;532.04.003;3. oddíl;Chvaletice;0;14;0;0;2;16;0;14;0;0;2;16
2019;26845;oddil;532.04.006;6. oddíl;Chvaletice;0;11;1;3;2;17;0;11;1;3;2;17
2019;26846;oddil;532.04.008;8. oddíl - Oldové;Chvaletice;0;0;0;1;5;6;0;0;0;1;5;6
2019;26848;oddil;532.05.001;1. dívèí oddíl;Holice;1;39;5;1;1;47;1;39;5;1;1;47
2019;26850;oddil;532.05.003;3. chlapeckı oddíl;Holice;0;30;4;1;2;37;0;30;4;1;2;37
2019;27844;oddil;532.05.007;Roverskı kmen COLUMBA;Holice;0;0;0;22;11;33;0;0;0;22;11;33
2019;26854;oddil;532.06.004;4. oddíl;Pardubice;0;25;5;5;8;43;0;25;5;5;8;43
2019;26855;oddil;532.06.005;5. oddíl;Pardubice;0;18;0;0;16;34;0;18;0;0;16;34
2019;26856;oddil;532.06.008;8. oddíl;Pardubice;0;12;5;3;5;25;0;12;5;3;5;25
2019;26857;oddil;532.06.010;10. oddíl;Pardubice;0;0;0;0;11;11;0;0;0;0;11;11
2019;26860;oddil;532.07.007;Sedmièka;Pardubice;0;20;6;4;5;35;0;20;6;4;5;35
2019;26861;oddil;532.07.012;Dvanáctka;Pardubice;0;15;0;0;5;20;0;15;0;0;5;20
2019;26862;oddil;532.07.013;Tøináctka;Pardubice;0;0;0;1;12;13;0;0;0;1;12;13
2019;26863;oddil;532.07.017;Sedmnáctka;Pardubice;0;20;7;1;6;34;0;20;7;1;6;34
2019;26865;oddil;532.08.001;Skautky;Pøelouè;0;14;4;3;1;22;0;14;4;3;1;22
2019;26869;oddil;532.08.002;Dvojka;Pøelouè;0;10;8;2;3;23;0;10;8;2;3;23
2019;26871;oddil;532.08.004;Svìtlušky;Pøelouè;0;23;2;2;1;28;0;23;2;2;1;28
2019;26873;oddil;532.08.006;Šestka;Pøelouè;0;20;0;0;3;23;0;20;0;0;3;23
2019;27520;oddil;532.08.007;Plamínci;Pøelouè;8;19;0;2;4;33;8;19;0;2;4;33
2019;28413;oddil;532.08.008;Draci;Pøelouè;3;2;1;0;5;11;3;2;1;0;5;11
2019;26876;oddil;532.10.002;Grovanis;Pardubice;1;31;9;4;4;49;1;31;9;4;7;52
2019;26878;oddil;532.10.006;Old - klub;Pardubice;0;0;0;0;11;11;0;0;0;0;11;11
2019;26879;oddil;532.10.007;7. oddíl;Pardubice;1;28;2;2;6;39;1;28;2;2;6;39
2019;29008;oddil;532.10.022;Klub rodinného skautingu;;0;0;0;3;5;8;0;0;0;3;7;10
2019;26883;oddil;532.11.001;1. oddíl;Sezemice;2;22;0;2;1;27;2;22;0;2;1;27
2019;26884;oddil;532.11.002;2. oddíl;Sezemice;0;20;7;2;2;31;0;20;7;2;2;31
2019;26885;oddil;532.11.004;4. oddíl;Sezemice;0;0;0;4;8;12;0;0;0;4;8;12
2019;26887;oddil;532.12.001-1;1. oddíl;Pardubice;0;42;4;5;8;59;0;42;4;5;8;59
2019;26888;oddil;532.12.001-2;Pars;Pardubice;0;0;0;5;5;10;0;3;4;8;5;20
2019;26889;oddil;532.12.001-3;Cassiopeia;Pardubice;0;19;3;5;3;30;0;19;3;5;3;30
2019;27188;oddil;532.12.001-4;OldPars;Pardubice;4;3;0;0;19;26;4;3;0;0;21;28
2019;26890;oddil;532.12.004;4. chlapeckı oddíl Horizont Pardubice;Pardubice;0;17;13;7;6;43;0;17;13;8;8;46
2019;29204;oddil;532.12.004-2;4. smeèka vlèat Pardubice;Pardubice;0;25;0;1;2;28;0;25;0;1;2;28
2019;26892;oddil;532.12.006;6. klub OS Pardubice;Pardubice;0;0;0;0;7;7;0;0;0;0;7;7
2019;26894;oddil;532.12.014;14. klub OS Pardubice;Pardubice;0;0;0;0;10;10;0;0;0;0;10;10
2019;27400;oddil;532.12.021;21. oddíl vodních skautù Bílı Delfín;Pardubice;0;19;1;2;4;26;0;19;1;2;4;26
2019;28175;oddil;532.12.042;42. klub rodinného skautingu;Pardubice;0;1;0;0;5;6;0;4;0;0;7;11
2019;28170;oddil;533.01.100;Oldskauti;Svitavy;0;0;0;2;10;12;0;0;0;2;10;12
2019;26903;oddil;533.01.501;3.oddíl vodních skautù;Svitavy;2;39;7;4;2;54;2;39;7;4;2;54
2019;26904;oddil;533.01.701;Klokani;Svitavy;0;39;6;4;4;53;0;39;6;4;4;53
2019;26911;oddil;533.02.003;3.dívèí oddíl dobré nadìje;Litomyšl;0;42;4;11;8;65;0;42;4;11;8;65
2019;26914;oddil;533.02.004;IV. oddíl Ostøíi;Litomyšl;0;28;5;16;2;51;0;28;5;16;2;51
2019;26917;oddil;533.02.009;Devítky Litomyšl;Litomyšl;2;26;7;6;10;51;2;26;7;6;10;51
2019;26918;oddil;533.02.013;Tøi slunce;Litomyšl;0;12;2;8;7;29;0;12;2;8;7;29
2019;26920;oddil;533.03.001-1;Svìtlušky a skautky;Polièka;0;18;1;5;5;29;0;18;1;5;5;29
2019;26921;oddil;533.03.001-2;1. oddíl vlèat a skautù;Polièka;0;28;3;10;5;46;0;28;3;10;5;46
2019;26922;oddil;533.03.308;Oldskauti;Polièka;0;0;0;0;25;25;0;0;0;0;25;25
2019;26924;oddil;533.04.001;Bílá stopa;Moravská Tøebová;0;34;3;2;5;44;0;34;3;2;5;44
2019;26925;oddil;533.04.002;2. oddíl;Moravská Tøebová;0;10;7;5;4;26;0;10;7;5;4;26
2019;26926;oddil;533.04.003;Patoca;Moravská Tøebová;0;0;0;0;8;8;0;0;0;0;8;8
2019;26927;oddil;533.04.004;Jamamby;Moravská Tøebová;0;39;11;9;7;66;0;39;11;9;7;66
2019;26928;oddil;533.04.006;6. oddíl Medura;Moravská Tøebová;2;18;0;2;5;27;2;18;0;2;5;27
2019;26929;oddil;533.04.009;142. klub OS;Moravská Tøebová;0;0;0;0;12;12;0;0;0;0;12;12
2019;26936;oddil;533.07.001-1;Chlapeckı oddíl;Dolní Újezd;0;25;3;1;0;29;0;25;3;1;0;29
2019;26937;oddil;533.07.001-2;Dívèí oddíl;Dolní Újezd;0;35;0;1;0;36;0;35;0;1;0;36
2019;26938;oddil;533.07.001-3;WARHY;Dolní Újezd;0;0;14;11;1;26;0;0;14;11;1;26
2019;28946;oddil;533.07.001-4;Benjamínci;Dolní Újezd;12;6;0;0;1;19;12;6;0;0;1;19
2019;28947;oddil;533.07.001-5;Kmen dospìlıch;Dolní Újezd;0;0;0;1;28;29;0;0;0;1;28;29
2019;26941;oddil;534.01.011;1. oddíl skautù;Ústí nad Orlicí;0;25;5;2;4;36;0;25;5;2;4;36
2019;26942;oddil;534.01.012;2. dívèí oddíl Ústí nad Orlicí;Ústí nad Orlicí;2;23;5;4;1;35;2;23;5;4;1;35
2019;26943;oddil;534.01.013;3. oddíl Dlouhá Tøebová;Ústí nad Orlicí - Hylváty;0;32;5;8;1;46;0;32;5;8;1;46
2019;26945;oddil;534.01.169;Klub OS støediska Orlice UO;Ústí nad Orlicí;0;0;0;0;8;8;0;0;0;0;8;8
2019;26949;oddil;534.03.003;Tøetí chlapeckı oddíl;Èeská Tøebová;0;25;1;1;6;33;0;25;1;1;6;33
2019;26950;oddil;534.03.004;4. dívèí oddíl;Èeská Tøebová;0;52;10;9;7;78;0;52;10;9;7;78
2019;26951;oddil;534.03.005;NANTUCKET - Velrybáøi;Èeská Tøebová;0;34;6;8;3;51;0;34;6;8;3;51
2019;26952;oddil;534.03.007;Sedmièka;Èeská Tøebová;0;8;7;9;1;25;0;8;7;9;1;25
2019;26953;oddil;534.03.008;8. dívèí oddíl;Èeská Tøebová;0;36;6;9;3;54;0;36;6;9;3;54
2019;28465;oddil;534.03.009;Devítka;Farská 113, Èeská Tøebová;17;3;0;0;6;26;17;3;0;0;6;26
2019;28913;oddil;534.03.033;33. oddíl;Èeská Tøebová;0;8;6;7;1;22;0;8;6;7;1;22
2019;26954;oddil;534.03.161;Oldskautskı oddíl;Èeská Tøebová;0;0;0;0;5;5;0;0;0;0;5;5
2019;26956;oddil;534.04.001-1;Vlèata;Choceò;0;31;0;1;3;35;0;31;0;1;3;35
2019;26958;oddil;534.04.002-1;Jiøièky;Choceò;0;18;5;4;0;27;0;18;5;4;0;27
2019;26960;oddil;534.04.003-1;Kondoøi;Choceò;0;10;9;6;5;30;0;10;9;6;5;30
2019;26961;oddil;534.04.004-1;2. roj svìtlušek Kopretinky;Choceò;0;16;0;3;1;20;0;16;0;3;1;20
2019;29586;oddil;534.04.005;Oldskauti;Choceò;0;0;0;0;10;10;0;0;0;0;10;10
2019;26965;oddil;534.05.001;1. oddíl Bobøi;Vysoké Mıto;0;16;1;5;2;24;0;16;1;5;2;24
2019;26968;oddil;534.05.002;2. oddíl Rosnièky;Vysoké Mıto;0;14;0;1;3;18;0;14;0;1;3;18
2019;27032;oddil;534.05.005;VS - Roveøi;Vysoké Mıto;0;0;0;8;4;12;0;0;0;8;4;12
2019;27397;oddil;534.05.008;Oldskauti;Vysoké Mıto;0;0;0;0;16;16;0;0;0;0;16;16
2019;27034;oddil;534.05.014;VS - Bobøi;Vysoké Mıto;0;20;3;0;4;27;0;20;3;0;4;27
2019;26975;oddil;534.06.030;30. klub dospìlıch;Lanškroun;0;0;0;0;21;21;0;0;0;0;21;21
2019;26976;oddil;534.06.031;31. oddíl skautù;Lanškroun;0;6;7;5;4;22;0;6;7;5;4;22
2019;26977;oddil;534.06.033;33. smeèka;Lanškroun;0;21;0;2;3;26;0;21;0;2;3;26
2019;26978;oddil;534.06.037;37. dívèí oddíl;Lanškroun;1;47;7;11;7;73;1;47;7;11;7;73
2019;26980;oddil;534.06.061;1. dívèí;Lanškroun;0;41;4;8;2;55;0;41;4;8;2;55
2019;26981;oddil;534.06.063;1. oddíl chlapeckı;Lanškroun;0;32;1;5;5;43;0;32;1;5;5;43
2019;26984;oddil;534.06.166;Klub dospìlıch;Lanškroun;0;0;0;0;11;11;0;0;0;0;11;11
